date,market,department,sales,gross,labor
2025-02-02,m2,produce,6517.77,2237.27,787.78
2025-02-02,m2,meat,5715.91,1571.83,626.47
2025-02-02,m2,seafood,1621.9,492.17,200.97
2025-02-02,m2,deli,3425.59,1561.71,598.04
2025-02-02,m2,bakery,2848.74,1420.05,450.8
2025-02-02,m2,grocery,13200.55,2883.92,810.48
2025-02-02,m2,dairy,4163.54,1026.22,206.16
2025-02-02,m2,frozen,3013.29,826.68,155.63
2025-02-02,m2,floral,837.19,405.7,113.93
2025-02-02,m2,hba,2299.77,857.07,163.71
2025-02-02,m3,produce,8790.42,3041.48,1077.52
2025-02-02,m3,meat,7531.59,2124.84,803.13
2025-02-02,m3,seafood,2167.67,638.71,262.67
2025-02-02,m3,deli,4390.04,1970.62,812.68
2025-02-02,m3,bakery,4026.29,1953.45,663.93
2025-02-02,m3,grocery,17350.11,3837.37,1038.98
2025-02-02,m3,dairy,5575.91,1304.45,281.03
2025-02-02,m3,frozen,4020.74,1088.68,202.96
2025-02-02,m3,floral,1131.77,553.85,152.73
2025-02-02,m3,hba,2895.23,1110.31,195.15
2025-02-02,m4,produce,5584.92,1974.31,688.31
2025-02-02,m4,meat,4516.31,1296.46,478.87
2025-02-02,m4,seafood,1358.55,399.7,165.27
2025-02-02,m4,deli,2770.28,1260.95,502.44
2025-02-02,m4,bakery,2510.28,1230.85,400.21
2025-02-02,m4,grocery,10930.85,2467.04,634.5
2025-02-02,m4,dairy,3356.07,799.1,166.18
2025-02-02,m4,frozen,2402.94,645.96,120.63
2025-02-02,m4,floral,670.77,314.91,95.37
2025-02-02,m4,hba,1785.36,679.54,125.22
2025-02-02,m5,produce,7463.87,2629.92,867.67
2025-02-02,m5,meat,6399.07,1805.6,731.33
2025-02-02,m5,seafood,1856.14,563.15,230.47
2025-02-02,m5,deli,3899.17,1732.22,707.96
2025-02-02,m5,bakery,3250.89,1627.92,540.74
2025-02-02,m5,grocery,14503.4,3119.86,874.56
2025-02-02,m5,dairy,4657.11,1126.55,232.72
2025-02-02,m5,frozen,3299.39,896.68,167.72
2025-02-02,m5,floral,974.14,453.6,131.19
2025-02-02,m5,hba,2510.01,931.94,180.59
2025-02-02,m6,produce,8333.48,3004.04,993.14
2025-02-02,m6,meat,6798.91,1910.6,756.11
2025-02-02,m6,seafood,1954.46,575.83,230.44
2025-02-02,m6,deli,4229.03,1881.11,761.63
2025-02-02,m6,bakery,3595.81,1744.63,583.88
2025-02-02,m6,grocery,16009.75,3569.57,969.5
2025-02-02,m6,dairy,4895.3,1152.01,241.45
2025-02-02,m6,frozen,3706.23,1011.04,191.48
2025-02-02,m6,floral,1057.98,512.27,147.9
2025-02-02,m6,hba,2774.69,1079.19,194.8
2025-02-03,m1,produce,4657.19,1621.6,569.71
2025-02-03,m1,meat,3849.63,1064.92,431.08
2025-02-03,m1,seafood,923.64,277.69,108.25
2025-02-03,m1,deli,2875.38,1317.18,533.63
2025-02-03,m1,bakery,1912.41,983.15,300.61
2025-02-03,m1,grocery,11538.09,2612.04,699.29
2025-02-03,m1,dairy,3953.73,952.94,195.94
2025-02-03,m1,frozen,2612.4,720.78,133.25
2025-02-03,m1,floral,600.2,284.89,80.88
2025-02-03,m1,hba,2021.28,767.95,138.52
2025-02-03,m2,produce,3830.78,1377.03,449.26
2025-02-03,m2,meat,3103.5,848.76,349.17
2025-02-03,m2,seafood,822.07,252.74,98.21
2025-02-03,m2,deli,2285.57,1027.44,411.4
2025-02-03,m2,bakery,1598.59,819.61,260.53
2025-02-03,m2,grocery,10314.1,2306.61,601.19
2025-02-03,m2,dairy,3370.22,824.49,174.42
2025-02-03,m2,frozen,2238.47,591.07,113.93
2025-02-03,m2,floral,497.88,242.05,69.83
2025-02-03,m2,hba,1647.08,642.13,117.02
2025-02-03,m3,produce,5256.98,1794.36,629.17
2025-02-03,m3,meat,4089.12,1146.37,455.52
2025-02-03,m3,seafood,1061.86,320.04,125.51
2025-02-03,m3,deli,3373.77,1501.88,592.34
2025-02-03,m3,bakery,2182.09,1079.21,347.49
2025-02-03,m3,grocery,13389.19,2883.64,788.8
2025-02-03,m3,dairy,4183.15,1011.36,209.39
2025-02-03,m3,frozen,2888.61,772.92,142.33
2025-02-03,m3,floral,652.1,316.85,89.71
2025-02-03,m3,hba,2284.84,845.9,161.39
2025-02-03,m4,produce,3118.89,1087.92,363.19
2025-02-03,m4,meat,2599.74,735.59,276.96
2025-02-03,m4,seafood,629.31,187.96,73.58
2025-02-03,m4,deli,1995.1,902.79,368.78
2025-02-03,m4,bakery,1385.66,697.67,218.38
2025-02-03,m4,grocery,8742.94,1948.02,531.75
2025-02-03,m4,dairy,2684.94,662.7,136.99
2025-02-03,m4,frozen,1805.22,476.64,92.52
2025-02-03,m4,floral,428.97,205.51,59.84
2025-02-03,m4,hba,1453.52,559.3,101.46
2025-02-03,m5,produce,4186.73,1441.07,516.92
2025-02-03,m5,meat,3579.95,1027.22,390.39
2025-02-03,m5,seafood,911.8,276.25,111.94
2025-02-03,m5,deli,2784.42,1249.48,482.36
2025-02-03,m5,bakery,1839.23,911.42,293.36
2025-02-03,m5,grocery,11121.76,2486.12,672.88
2025-02-03,m5,dairy,3496.37,819.14,179.26
2025-02-03,m5,frozen,2531.33,676.32,128.08
2025-02-03,m5,floral,575.06,276.57,79.87
2025-02-03,m5,hba,1920.14,734.94,134.93
2025-02-03,m6,produce,4980.35,1730.97,590.03
2025-02-03,m6,meat,4033.82,1135.64,453.81
2025-02-03,m6,seafood,981.67,299.58,118.22
2025-02-03,m6,deli,2885.96,1311.35,501.93
2025-02-03,m6,bakery,2125.67,1067.56,339.74
2025-02-03,m6,grocery,12828.06,2815.89,773.08
2025-02-03,m6,dairy,4143.23,975.06,214.72
2025-02-03,m6,frozen,2600.21,685.57,133.28
2025-02-03,m6,floral,634.29,302.25,88.76
2025-02-03,m6,hba,2175.07,806.22,156.12
2025-02-04,m1,produce,4276.33,1532.93,518.75
2025-02-04,m1,meat,3184.77,872.84,340.49
2025-02-04,m1,seafood,943.95,281.31,113.98
2025-02-04,m1,deli,2509.01,1141.35,445.0
2025-02-04,m1,bakery,1776.78,910.42,279.84
2025-02-04,m1,grocery,11669.83,2557.31,727.22
2025-02-04,m1,dairy,3473.81,813.17,166.86
2025-02-04,m1,frozen,2487.5,667.76,120.67
2025-02-04,m1,floral,518.42,246.89,72.86
2025-02-04,m1,hba,1797.91,691.54,129.08
2025-02-04,m2,produce,3450.11,1233.71,426.12
2025-02-04,m2,meat,2774.04,786.15,302.56
2025-02-04,m2,seafood,785.31,233.94,93.34
2025-02-04,m2,deli,2209.52,1003.98,396.91
2025-02-04,m2,bakery,1452.97,721.45,240.37
2025-02-04,m2,grocery,9821.17,2115.84,612.72
2025-02-04,m2,dairy,3050.46,716.05,147.3
2025-02-04,m2,frozen,1918.65,524.92,95.83
2025-02-04,m2,floral,447.07,220.91,60.51
2025-02-04,m2,hba,1622.46,613.42,113.17
2025-02-04,m3,produce,4871.22,1715.61,581.07
2025-02-04,m3,meat,3731.73,1045.48,412.2
2025-02-04,m3,seafood,1076.75,320.22,125.96
2025-02-04,m3,deli,3007.05,1359.5,556.29
2025-02-04,m3,bakery,1975.63,987.92,313.85
2025-02-04,m3,grocery,12909.92,2817.51,804.23
2025-02-04,m3,dairy,4085.74,992.63,197.96
2025-02-04,m3,frozen,2722.9,743.58,132.25
2025-02-04,m3,floral,622.79,307.61,90.56
2025-02-04,m3,hba,2224.67,843.59,150.47
2025-02-04,m4,produce,2994.19,1022.09,358.51
2025-02-04,m4,meat,2403.35,691.53,255.44
2025-02-04,m4,seafood,667.51,203.83,78.9
2025-02-04,m4,deli,1730.42,771.38,318.42
2025-02-04,m4,bakery,1231.22,616.08,196.51
2025-02-04,m4,grocery,8004.99,1752.75,498.0
2025-02-04,m4,dairy,2543.8,602.79,122.46
2025-02-04,m4,frozen,1730.7,474.28,88.11
2025-02-04,m4,floral,372.88,174.27,52.09
2025-02-04,m4,hba,1273.81,471.03,92.66
2025-02-04,m5,produce,4031.86,1421.68,475.57
2025-02-04,m5,meat,3051.75,854.78,345.13
2025-02-04,m5,seafood,874.1,256.45,103.05
2025-02-04,m5,deli,2546.35,1112.46,444.1
2025-02-04,m5,bakery,1621.62,815.28,252.22
2025-02-04,m5,grocery,10559.08,2365.9,621.44
2025-02-04,m5,dairy,3419.64,819.97,175.08
2025-02-04,m5,frozen,2335.09,624.53,112.87
2025-02-04,m5,floral,485.0,238.86,66.02
2025-02-04,m5,hba,1787.18,699.24,127.81
2025-02-04,m6,produce,4209.46,1468.02,510.69
2025-02-04,m6,meat,3418.17,970.55,371.34
2025-02-04,m6,seafood,1002.11,305.24,116.56
2025-02-04,m6,deli,2626.83,1174.89,465.32
2025-02-04,m6,bakery,1898.2,963.48,304.5
2025-02-04,m6,grocery,11592.12,2581.73,694.11
2025-02-04,m6,dairy,3573.73,876.75,171.71
2025-02-04,m6,frozen,2597.13,699.07,131.71
2025-02-04,m6,floral,581.44,282.16,78.41
2025-02-04,m6,hba,2058.65,788.74,149.36
2025-02-05,m1,produce,4497.69,1613.68,555.2
2025-02-05,m1,meat,3663.34,1011.4,390.02
2025-02-05,m1,seafood,1194.41,355.98,146.46
2025-02-05,m1,deli,2893.33,1320.3,524.5
2025-02-05,m1,bakery,1881.61,931.63,305.64
2025-02-05,m1,grocery,11718.15,2585.36,712.81
2025-02-05,m1,dairy,3949.63,920.15,191.13
2025-02-05,m1,frozen,2485.26,668.84,121.47
2025-02-05,m1,floral,632.92,298.21,85.23
2025-02-05,m1,hba,1955.65,762.7,138.61
2025-02-05,m2,produce,3978.43,1430.09,482.68
2025-02-05,m2,meat,3231.97,884.32,365.65
2025-02-05,m2,seafood,962.81,291.55,119.23
2025-02-05,m2,deli,2415.42,1117.4,448.55
2025-02-05,m2,bakery,1681.98,828.54,268.4
2025-02-05,m2,grocery,10738.61,2382.17,666.1
2025-02-05,m2,dairy,3176.74,759.08,163.96
2025-02-05,m2,frozen,2258.96,603.46,109.89
2025-02-05,m2,floral,526.47,256.91,73.02
2025-02-05,m2,hba,1704.02,630.43,123.63
2025-02-05,m3,produce,5085.31,1773.51,609.83
2025-02-05,m3,meat,4467.12,1259.07,478.74
2025-02-05,m3,seafood,1351.62,396.82,165.68
2025-02-05,m3,deli,3155.04,1431.98,586.65
2025-02-05,m3,bakery,2280.02,1112.88,352.34
2025-02-05,m3,grocery,14020.8,3038.42,837.61
2025-02-05,m3,dairy,4570.57,1073.83,231.09
2025-02-05,m3,frozen,3104.75,846.56,152.34
2025-02-05,m3,floral,758.87,373.1,106.88
2025-02-05,m3,hba,2348.28,915.9,164.26
2025-02-05,m4,produce,3149.74,1125.17,386.46
2025-02-05,m4,meat,2681.78,752.71,283.27
2025-02-05,m4,seafood,860.77,263.16,103.14
2025-02-05,m4,deli,1989.4,918.6,354.05
2025-02-05,m4,bakery,1383.28,687.52,223.67
2025-02-05,m4,grocery,8862.75,1901.92,533.24
2025-02-05,m4,dairy,2799.32,654.93,139.51
2025-02-05,m4,frozen,1859.71,506.57,90.58
2025-02-05,m4,floral,432.0,205.92,58.98
2025-02-05,m4,hba,1455.15,566.11,102.92
2025-02-05,m5,produce,4241.61,1447.58,514.4
2025-02-05,m5,meat,3621.84,992.21,388.62
2025-02-05,m5,seafood,1142.0,344.51,136.92
2025-02-05,m5,deli,2564.66,1156.91,454.54
2025-02-05,m5,bakery,1850.04,943.57,294.81
2025-02-05,m5,grocery,12070.58,2581.76,698.51
2025-02-05,m5,dairy,3736.2,872.09,181.1
2025-02-05,m5,frozen,2533.87,691.01,126.27
2025-02-05,m5,floral,625.54,307.0,85.12
2025-02-05,m5,hba,1952.27,760.77,131.6
2025-02-05,m6,produce,4584.59,1619.42,548.88
2025-02-05,m6,meat,4074.54,1109.78,455.42
2025-02-05,m6,seafood,1189.44,349.81,137.59
2025-02-05,m6,deli,2907.06,1331.23,521.44
2025-02-05,m6,bakery,1970.75,990.76,323.34
2025-02-05,m6,grocery,12210.53,2685.86,750.17
2025-02-05,m6,dairy,3901.81,953.54,193.94
2025-02-05,m6,frozen,2801.8,778.37,142.09
2025-02-05,m6,floral,667.35,329.47,94.0
2025-02-05,m6,hba,2063.15,799.82,147.81
2025-02-06,m1,produce,5070.81,1784.7,600.49
2025-02-06,m1,meat,4300.25,1178.15,469.82
2025-02-06,m1,seafood,1559.15,469.24,186.18
2025-02-06,m1,deli,3188.45,1395.26,555.55
2025-02-06,m1,bakery,2190.81,1102.79,358.32
2025-02-06,m1,grocery,11519.27,2532.26,663.86
2025-02-06,m1,dairy,3700.28,866.17,187.26
2025-02-06,m1,frozen,2911.88,782.26,149.17
2025-02-06,m1,floral,845.82,410.68,115.63
2025-02-06,m1,hba,2067.35,786.68,143.7
2025-02-06,m2,produce,4383.2,1544.29,506.53
2025-02-06,m2,meat,3677.73,1029.76,419.12
2025-02-06,m2,seafood,1316.29,401.58,156.03
2025-02-06,m2,deli,2470.74,1094.2,431.12
2025-02-06,m2,bakery,1805.11,880.66,285.63
2025-02-06,m2,grocery,10558.48,2328.4,619.28
2025-02-06,m2,dairy,3337.25,808.6,163.88
2025-02-06,m2,frozen,2309.91,634.78,117.21
2025-02-06,m2,floral,732.67,351.14,99.92
2025-02-06,m2,hba,1762.5,651.39,124.8
2025-02-06,m3,produce,5559.2,1938.09,658.26
2025-02-06,m3,meat,5297.09,1506.18,561.39
2025-02-06,m3,seafood,1800.78,554.01,210.49
2025-02-06,m3,deli,3617.41,1626.38,631.13
2025-02-06,m3,bakery,2531.05,1282.33,407.97
2025-02-06,m3,grocery,13679.21,2955.03,832.36
2025-02-06,m3,dairy,4319.62,1054.06,212.98
2025-02-06,m3,frozen,3094.34,847.39,159.3
2025-02-06,m3,floral,935.1,441.33,130.61
2025-02-06,m3,hba,2341.01,910.43,159.22
2025-02-06,m4,produce,3606.16,1258.75,428.84
2025-02-06,m4,meat,3015.08,855.36,335.16
2025-02-06,m4,seafood,1121.3,330.38,130.54
2025-02-06,m4,deli,2181.93,955.93,381.33
2025-02-06,m4,bakery,1534.2,765.19,239.02
2025-02-06,m4,grocery,8341.39,1877.65,504.63
2025-02-06,m4,dairy,2753.46,666.3,138.9
2025-02-06,m4,frozen,1897.62,526.81,97.58
2025-02-06,m4,floral,552.53,270.9,77.29
2025-02-06,m4,hba,1497.93,572.34,107.68
2025-02-06,m5,produce,4589.62,1628.54,561.16
2025-02-06,m5,meat,4138.71,1146.83,458.15
2025-02-06,m5,seafood,1509.6,455.37,176.06
2025-02-06,m5,deli,2926.76,1277.93,547.06
2025-02-06,m5,bakery,1918.88,957.75,313.62
2025-02-06,m5,grocery,10964.0,2416.58,656.75
2025-02-06,m5,dairy,3739.92,914.88,186.28
2025-02-06,m5,frozen,2594.13,702.87,124.65
2025-02-06,m5,floral,800.34,394.53,108.76
2025-02-06,m5,hba,1897.35,727.38,128.47
2025-02-06,m6,produce,5176.8,1790.66,631.32
2025-02-06,m6,meat,4861.24,1381.34,514.39
2025-02-06,m6,seafood,1598.34,487.32,197.54
2025-02-06,m6,deli,3180.79,1456.25,566.61
2025-02-06,m6,bakery,2215.19,1116.46,364.65
2025-02-06,m6,grocery,12165.23,2739.53,720.16
2025-02-06,m6,dairy,3826.41,914.25,187.8
2025-02-06,m6,frozen,3074.89,832.33,157.37
2025-02-06,m6,floral,889.42,416.19,128.31
2025-02-06,m6,hba,2191.26,810.44,158.85
2025-02-07,m1,produce,6702.08,2400.33,779.22
2025-02-07,m1,meat,6614.54,1865.31,719.77
2025-02-07,m1,seafood,2276.12,685.24,263.67
2025-02-07,m1,deli,3842.81,1698.63,718.34
2025-02-07,m1,bakery,2577.4,1258.82,411.67
2025-02-07,m1,grocery,14581.44,3223.34,907.02
2025-02-07,m1,dairy,4282.95,1043.02,209.44
2025-02-07,m1,frozen,3399.53,905.06,172.43
2025-02-07,m1,floral,1035.04,483.8,143.11
2025-02-07,m1,hba,2349.27,894.15,159.49
2025-02-07,m2,produce,5716.46,2022.17,687.78
2025-02-07,m2,meat,5580.57,1573.9,628.59
2025-02-07,m2,seafood,2088.69,638.22,259.48
2025-02-07,m2,deli,3060.44,1409.58,549.02
2025-02-07,m2,bakery,2155.14,1103.3,338.99
2025-02-07,m2,grocery,12414.98,2667.28,731.55
2025-02-07,m2,dairy,3823.21,917.37,196.9
2025-02-07,m2,frozen,2938.87,799.55,144.51
2025-02-07,m2,floral,942.09,453.33,128.01
2025-02-07,m2,hba,1968.98,745.69,139.42
2025-02-07,m3,produce,7417.16,2527.93,916.53
2025-02-07,m3,meat,7503.97,2157.52,834.99
2025-02-07,m3,seafood,2681.5,796.86,325.54
2025-02-07,m3,deli,4253.44,1924.77,777.68
2025-02-07,m3,bakery,3147.62,1568.64,495.73
2025-02-07,m3,grocery,15472.04,3462.94,903.94
2025-02-07,m3,dairy,4950.86,1187.08,256.87
2025-02-07,m3,frozen,4074.94,1070.35,201.35
2025-02-07,m3,floral,1212.06,570.14,175.45
2025-02-07,m3,hba,2762.69,1036.3,200.71
2025-02-07,m4,produce,4767.39,1687.89,579.7
2025-02-07,m4,meat,4530.63,1248.63,480.08
2025-02-07,m4,seafood,1616.56,474.1,190.27
2025-02-07,m4,deli,2551.68,1152.56,442.21
2025-02-07,m4,bakery,1818.69,900.83,288.03
2025-02-07,m4,grocery,9816.61,2115.93,579.65
2025-02-07,m4,dairy,3217.49,767.78,160.87
2025-02-07,m4,frozen,2329.6,627.41,114.8
2025-02-07,m4,floral,704.31,342.91,102.35
2025-02-07,m4,hba,1618.97,622.79,113.09
2025-02-07,m5,produce,6126.16,2201.28,763.41
2025-02-07,m5,meat,6416.39,1758.55,709.49
2025-02-07,m5,seafood,2325.82,695.32,283.32
2025-02-07,m5,deli,3658.65,1685.92,639.56
2025-02-07,m5,bakery,2527.06,1248.98,401.15
2025-02-07,m5,grocery,13721.97,3009.05,796.48
2025-02-07,m5,dairy,4003.95,969.1,201.53
2025-02-07,m5,frozen,3186.76,882.92,156.51
2025-02-07,m5,floral,957.68,460.75,133.49
2025-02-07,m5,hba,2273.23,842.44,159.28
2025-02-07,m6,produce,6705.05,2321.11,811.37
2025-02-07,m6,meat,7352.04,2109.02,799.74
2025-02-07,m6,seafood,2383.17,730.13,283.0
2025-02-07,m6,deli,3901.96,1733.19,694.0
2025-02-07,m6,bakery,2911.6,1488.5,450.49
2025-02-07,m6,grocery,15000.62,3289.09,935.51
2025-02-07,m6,dairy,4772.16,1130.79,244.44
2025-02-07,m6,frozen,3793.27,1019.5,195.68
2025-02-07,m6,floral,1071.5,517.01,145.04
2025-02-07,m6,hba,2397.96,909.84,172.79
2025-02-08,m1,produce,9497.93,3237.73,1181.7
2025-02-08,m1,meat,9168.5,2503.79,1001.23
2025-02-08,m1,seafood,3062.5,914.04,369.14
2025-02-08,m1,deli,4803.94,2194.88,839.59
2025-02-08,m1,bakery,3759.76,1866.55,604.15
2025-02-08,m1,grocery,15994.35,3587.64,985.35
2025-02-08,m1,dairy,5189.36,1249.88,258.71
2025-02-08,m1,frozen,4108.87,1076.28,201.54
2025-02-08,m1,floral,1352.89,662.41,188.99
2025-02-08,m1,hba,2866.44,1114.91,199.32
2025-02-08,m2,produce,7692.35,2722.67,904.23
2025-02-08,m2,meat,7309.37,2019.27,835.83
2025-02-08,m2,seafood,2391.24,727.94,288.81
2025-02-08,m2,deli,4025.49,1851.51,732.01
2025-02-08,m2,bakery,3291.49,1664.93,510.61
2025-02-08,m2,grocery,14265.24,3152.53,879.56
2025-02-08,m2,dairy,4347.49,1015.76,214.24
2025-02-08,m2,frozen,3804.69,1004.8,185.11
2025-02-08,m2,floral,1074.8,513.41,155.43
2025-02-08,m2,hba,2365.0,887.37,165.94
2025-02-08,m3,produce,10870.2,3807.74,1332.23
2025-02-08,m3,meat,9954.84,2719.54,1117.16
2025-02-08,m3,seafood,3396.52,1041.73,418.24
2025-02-08,m3,deli,5510.86,2450.29,1006.67
2025-02-08,m3,bakery,4547.97,2218.84,732.33
2025-02-08,m3,grocery,19899.11,4249.86,1195.68
2025-02-08,m3,dairy,6009.83,1441.05,296.65
2025-02-08,m3,frozen,5163.62,1360.92,251.05
2025-02-08,m3,floral,1446.47,681.32,208.94
2025-02-08,m3,hba,3283.29,1272.46,230.3
2025-02-08,m4,produce,6360.37,2232.96,778.89
2025-02-08,m4,meat,6016.11,1680.52,639.35
2025-02-08,m4,seafood,2124.08,653.41,254.47
2025-02-08,m4,deli,3231.46,1442.17,596.42
2025-02-08,m4,bakery,2823.05,1419.79,461.21
2025-02-08,m4,grocery,11547.82,2572.52,666.75
2025-02-08,m4,dairy,3821.76,901.94,196.54
2025-02-08,m4,frozen,2911.08,773.1,141.19
2025-02-08,m4,floral,872.23,408.08,123.98
2025-02-08,m4,hba,2032.24,752.68,145.38
2025-02-08,m5,produce,8825.73,3004.22,1025.86
2025-02-08,m5,meat,8741.45,2449.58,927.66
2025-02-08,m5,seafood,2687.15,794.2,311.27
2025-02-08,m5,deli,4544.68,2076.34,836.52
2025-02-08,m5,bakery,3842.48,1887.28,634.53
2025-02-08,m5,grocery,15421.62,3362.53,895.01
2025-02-08,m5,dairy,5202.41,1281.68,269.46
2025-02-08,m5,frozen,4034.95,1067.25,201.76
2025-02-08,m5,floral,1257.28,594.15,177.01
2025-02-08,m5,hba,2574.35,982.84,173.2
2025-02-08,m6,produce,9240.89,3174.45,1089.56
2025-02-08,m6,meat,9763.54,2739.88,1114.68
2025-02-08,m6,seafood,2963.76,873.87,355.77
2025-02-08,m6,deli,5042.91,2251.13,914.21
2025-02-08,m6,bakery,4051.14,2081.2,631.63
2025-02-08,m6,grocery,17344.22,3788.17,1016.87
2025-02-08,m6,dairy,5406.39,1267.39,280.8
2025-02-08,m6,frozen,4358.14,1149.18,211.56
2025-02-08,m6,floral,1394.21,677.44,196.08
2025-02-08,m6,hba,2827.99,1063.55,191.87
2025-02-09,m1,produce,7250.06,2552.8,856.92
2025-02-09,m1,meat,6633.7,1851.19,732.85
2025-02-09,m1,seafood,1842.6,564.57,215.61
2025-02-09,m1,deli,3602.02,1654.08,647.1
2025-02-09,m1,bakery,3412.38,1673.36,567.76
2025-02-09,m1,grocery,14886.8,3197.51,888.78
2025-02-09,m1,dairy,4779.62,1118.55,232.16
2025-02-09,m1,frozen,3416.06,927.35,165.36
2025-02-09,m1,floral,981.02,484.39,132.56
2025-02-09,m1,hba,2628.59,989.19,185.4
2025-02-09,m2,produce,6607.91,2260.42,814.4
2025-02-09,m2,meat,5503.56,1520.52,615.73
2025-02-09,m2,seafood,1612.81,477.25,198.02
2025-02-09,m2,deli,3245.43,1451.7,583.05
2025-02-09,m2,bakery,2878.88,1431.19,460.05
2025-02-09,m2,grocery,12384.33,2768.36,719.76
2025-02-09,m2,dairy,3899.56,935.74,196.98
2025-02-09,m2,frozen,2825.64,744.59,136.23
2025-02-09,m2,floral,765.32,371.28,111.19
2025-02-09,m2,hba,2107.91,809.62,143.45
2025-02-09,m3,produce,8625.91,2945.95,1000.04
2025-02-09,m3,meat,7465.23,2123.82,840.41
2025-02-09,m3,seafood,2099.8,636.07,251.78
2025-02-09,m3,deli,4225.46,1883.61,782.47
2025-02-09,m3,bakery,3873.15,1989.16,596.48
2025-02-09,m3,grocery,17014.88,3836.47,1011.39
2025-02-09,m3,dairy,5310.44,1265.05,264.66
2025-02-09,m3,frozen,3782.55,1024.76,194.58
2025-02-09,m3,floral,1060.84,515.5,148.42
2025-02-09,m3,hba,2780.27,1070.18,194.42
2025-02-09,m4,produce,4984.66,1762.95,605.82
2025-02-09,m4,meat,4514.69,1269.59,495.66
2025-02-09,m4,seafood,1364.09,409.39,162.27
2025-02-09,m4,deli,2633.41,1218.52,478.45
2025-02-09,m4,bakery,2312.08,1189.18,364.62
2025-02-09,m4,grocery,9937.35,2126.55,612.31
2025-02-09,m4,dairy,3243.74,789.8,156.05
2025-02-09,m4,frozen,2509.76,671.18,121.45
2025-02-09,m4,floral,648.5,308.62,89.71
2025-02-09,m4,hba,1784.86,667.98,126.42
2025-02-09,m5,produce,7105.03,2547.99,822.97
2025-02-09,m5,meat,5898.21,1635.41,623.87
2025-02-09,m5,seafood,1756.82,525.81,216.95
2025-02-09,m5,deli,3600.15,1659.09,635.93
2025-02-09,m5,bakery,3247.12,1632.13,539.73
2025-02-09,m5,grocery,13981.22,3055.62,843.74
2025-02-09,m5,dairy,4607.59,1079.28,233.61
2025-02-09,m5,frozen,3224.07,870.64,164.62
2025-02-09,m5,floral,879.61,425.12,121.8
2025-02-09,m5,hba,2368.62,899.91,170.41
2025-02-09,m6,produce,8004.36,2858.74,963.28
2025-02-09,m6,meat,6507.4,1772.61,744.23
2025-02-09,m6,seafood,1956.75,577.37,239.37
2025-02-09,m6,deli,3790.95,1741.16,660.25
2025-02-09,m6,bakery,3462.51,1686.31,567.35
2025-02-09,m6,grocery,15605.51,3373.42,958.48
2025-02-09,m6,dairy,5015.14,1189.32,256.86
2025-02-09,m6,frozen,3598.56,973.94,175.61
2025-02-09,m6,floral,978.4,473.15,136.46
2025-02-09,m6,hba,2704.23,1007.91,182.01
2025-02-10,m1,produce,4904.39,1724.45,575.01
2025-02-10,m1,meat,4072.61,1156.9,446.81
2025-02-10,m1,seafood,1026.42,308.53,124.3
2025-02-10,m1,deli,3029.67,1357.93,548.22
2025-02-10,m1,bakery,2054.02,1028.38,325.08
2025-02-10,m1,grocery,12205.69,2628.94,743.2
2025-02-10,m1,dairy,3915.37,936.05,192.93
2025-02-10,m1,frozen,2793.72,734.59,136.37
2025-02-10,m1,floral,609.26,298.12,86.29
2025-02-10,m1,hba,2078.86,794.76,144.42
2025-02-10,m2,produce,3867.36,1328.55,454.64
2025-02-10,m2,meat,3417.09,954.73,377.68
2025-02-10,m2,seafood,830.57,251.37,95.98
2025-02-10,m2,deli,2422.31,1066.26,427.59
2025-02-10,m2,bakery,1776.4,896.65,276.86
2025-02-10,m2,grocery,11132.73,2517.35,667.21
2025-02-10,m2,dairy,3232.85,792.62,156.26
2025-02-10,m2,frozen,2322.11,640.78,119.83
2025-02-10,m2,floral,517.59,246.41,73.37
2025-02-10,m2,hba,1736.94,677.59,123.77
2025-02-10,m3,produce,5247.01,1793.69,641.45
2025-02-10,m3,meat,4670.44,1309.44,527.27
2025-02-10,m3,seafood,1181.79,363.72,139.0
2025-02-10,m3,deli,3523.29,1560.56,615.03
2025-02-10,m3,bakery,2404.09,1189.74,387.25
2025-02-10,m3,grocery,14388.93,3212.74,845.1
2025-02-10,m3,dairy,4559.0,1070.81,222.03
2025-02-10,m3,frozen,3256.23,875.99,159.61
2025-02-10,m3,floral,713.16,342.12,98.84
2025-02-10,m3,hba,2560.31,962.21,178.13
2025-02-10,m4,produce,3373.45,1213.53,417.1
2025-02-10,m4,meat,2843.97,789.77,318.23
2025-02-10,m4,seafood,710.52,207.03,88.45
2025-02-10,m4,deli,2087.04,958.41,380.54
2025-02-10,m4,bakery,1482.41,749.69,242.67
2025-02-10,m4,grocery,8625.39,1903.59,509.63
2025-02-10,m4,dairy,2924.83,696.18,149.89
2025-02-10,m4,frozen,1821.54,502.64,93.68
2025-02-10,m4,floral,425.45,209.24,59.05
2025-02-10,m4,hba,1562.82,585.16,105.81
2025-02-10,m5,produce,4641.18,1598.63,544.04
2025-02-10,m5,meat,3842.4,1102.72,427.11
2025-02-10,m5,seafood,969.7,295.57,115.49
